Date,Open,High,Low,Close,Adj Close,Volume,Ticker,MA20,MA50,EMA12,EMA26,MACD,Signal Line,RSI,RSV,K,D
2024-09-18,12.699999809265137,12.75,12.199999809265137,12.300000190734863,12.300000190734863,712167040,2888.TW,12.934999942779541,11.718442230224609,12.950863911621978,12.512070599208885,0.43879331241309316,0.5339791661291099,36.538462243842105,7.407433571304442,53.25652769473554,66.82846348043805
2024-09-19,12.5,12.75,12.449999809265137,12.699999809265137,12.699999809265137,290436084,2888.TW,12.94749994277954,11.77293508529663,12.91226943433631,12.525991281435273,0.3862781529010366,0.5044389634834953,44.999995231626905,37.03702657147822,47.85002732031643,60.502318093730835
2024-09-20,12.300000190734863,12.5,12.149999618530273,12.25,12.25,409372977,2888.TW,12.937499952316283,11.802780323028564,12.810381829053801,12.505547482810437,0.30483434624336425,0.4645180400354691,40.29850873736879,7.142881471273638,34.280978703968835,51.76187163047683
2024-09-23,12.25,12.25,11.699999809265137,11.850000381469727,11.850000381469727,390385082,2888.TW,12.907499980926513,11.80799997329712,12.66263083711779,12.45698843826668,0.20564239885110958,0.41274291179859723,35.13513443851362,8.108137366189212,25.556698258042296,43.02681383966532
2024-09-24,11.899999618530273,12.050000190734863,11.850000381469727,11.949999809265137,11.949999809265137,206244703,2888.TW,12.85499997138977,11.810999965667724,12.552995294371229,12.419433725007307,0.1335615693639216,0.35690664331166216,36.84209601700151,13.513510727029598,21.5423024143714,35.86531003123402
2024-09-25,12.050000190734863,12.050000190734863,11.899999618530273,12.0,12.0,178510303,2888.TW,12.809999990463258,11.811999969482422,12.467919095237194,12.38836456019195,0.07955453504524357,0.30143622165837847,39.189180481420216,17.142868041992188,20.075824290244995,30.60214811757101
2024-09-26,12.050000190734863,12.100000381469727,11.949999809265137,12.0,12.0,165959052,2888.TW,12.759999990463257,11.816999969482422,12.39593154212378,12.359596814992548,0.03633472713123176,0.24841592275294913,36.619714526186165,17.142868041992188,19.09817220749406,26.767489480878695
2024-09-27,12.050000190734863,12.050000190734863,11.949999809265137,12.0,12.0,100181486,2888.TW,12.709999990463256,11.82799997329712,12.33501899718166,12.332960013881989,0.0020589832996709134,0.1991445348622935,36.619714526186165,17.64707202317541,18.61447214605451,24.0498170359373
2024-09-30,12.0,12.050000190734863,11.949999809265137,12.050000190734863,12.050000190734863,135220278,2888.TW,12.667500019073486,11.839999980926514,12.291169950035998,12.3120000269822,-0.020830076946202425,0.1551496125005943,34.78259667706496,33.33336360870296,23.520769300270658,23.873467790715086
2024-10-01,12.0,12.050000190734863,11.899999618530273,11.899999618530273,11.899999618530273,212838914,2888.TW,12.615000009536743,11.85299997329712,12.230989899035118,12.281481478207985,-0.05049157917286706,0.11402137416590205,34.28570027253302,19.047597422355032,22.029712007632114,23.25888252968743
2024-10-04,11.949999809265137,12.100000381469727,11.949999809265137,12.100000381469727,12.100000381469727,123232790,2888.TW,12.572500038146973,11.877999973297118,12.210837665563519,12.26803843400515,-0.05720076844163202,0.07977694564439525,28.124998137354183,50.000059604630565,31.353161206631597,25.956975422002152
2024-10-07,12.050000190734863,12.199999809265137,12.050000190734863,12.050000190734863,12.050000190734863,211651178,2888.TW,12.535000038146972,11.908999977111817,12.186093438666802,12.251887453022166,-0.06579401435536347,0.0506627536444435,29.508191595406856,63.63641092598276,42.11424444641531,31.342731763473203
2024-10-08,12.100000381469727,12.100000381469727,12.0,12.100000381469727,12.100000381469727,186821702,2888.TW,12.492500066757202,11.934999980926513,12.172848352944175,12.240636558833096,-0.06778820588892032,0.026972561737770743,28.33334604899089,71.42868820520924,51.88572569934662,38.19039640876434
2024-10-09,12.149999618530273,12.199999809265137,11.949999809265137,11.949999809265137,11.949999809265137,205432657,2888.TW,12.442500066757201,11.959999980926513,12.13856396160894,12.21910791071695,-0.08054394910801044,0.00546925956861451,27.419355334897972,16.66671964853945,40.14605701574423,38.842283277757645
2024-10-11,12.0,12.050000190734863,11.899999618530273,11.899999618530273,11.899999618530273,111683594,2888.TW,12.38250002861023,11.984999980926514,12.101861754981453,12.195470259443864,-0.09360850446241109,-0.01434629323759061,40.47618290735151,0.0,26.764038010496158,34.816201522003816
2024-06-17,37.25,37.70000076293945,37.150001525878906,37.25,35.58196258544922,31727213,2891.TW,,,37.25,37.25,0.0,0.0,,,,
2024-06-18,37.45000076293945,37.900001525878906,37.25,37.900001525878906,36.202857971191406,38265880,2891.TW,,,37.3500002347506,37.298148261176216,0.051851973574386534,0.010370394714877308,,,,
2024-06-19,37.900001525878906,38.25,37.75,37.900001525878906,36.202857971191406,38560148,2891.TW,,,37.43461581800111,37.34272998448753,0.09188583351358659,0.026673482474619165,,,,
2024-06-20,37.900001525878906,38.099998474121094,37.79999923706055,38.0,36.298377990722656,29959637,2891.TW,,,37.521597999847096,37.39141665230327,0.13018134754382515,0.04737505548846037,,,,
2024-06-21,38.099998474121094,38.150001525878906,37.79999923706055,37.849998474121094,36.155094146728516,71943302,2891.TW,,,37.5721211497354,37.42538567614163,0.14673547359377181,0.06724713910952267,,,,
2024-06-24,37.75,38.25,37.54999923706055,38.25,36.53718566894531,51448915,2891.TW,,,37.67641020362226,37.48646821864966,0.18994198497259873,0.09178610828213789,,,,
2024-06-25,38.29999923706055,38.349998474121094,37.900001525878906,38.0,36.298377990722656,35052379,2891.TW,,,37.72619324921884,37.5245076098608,0.20168563935803974,0.11376601449731827,,,,
2024-06-26,37.900001525878906,38.099998474121094,37.650001525878906,37.650001525878906,35.964054107666016,44918843,2891.TW,,,37.71447144562808,37.53380345549177,0.18066799013630686,0.127146409625116,,,,
2024-06-27,37.29999923706055,38.04999923706055,37.25,37.70000076293945,36.01181411743164,45827634,2891.TW,,,37.7122451867529,37.54611436715456,0.16613081959834375,0.13494329161976157,,45.83338631537454,45.83338631537454,45.83338631537454
2024-06-28,37.849998474121094,38.29999923706055,37.75,37.849998474121094,36.155094146728516,44958715,2891.TW,,,37.73343800019416,37.568624301003936,0.16481369919022626,0.14091737313385452,,54.54539149251971,48.737388041089595,46.80138689061289
2024-07-01,38.099998474121094,38.25,37.900001525878906,38.20000076293945,36.48942565917969,44211341,2891.TW,,,37.80521688677036,37.61539292781397,0.1898239589563886,0.15069869029836136,,86.36382552244085,61.27953386820668,51.62743588314415
2024-07-02,38.04999923706055,38.70000076293945,38.0,38.5,36.7759895324707,78062330,2891.TW,,,37.91210659649799,37.680919377605534,0.2311872188924582,0.16679639601718074,,86.20685119268421,69.58863964303252,57.61450380310694
2024-07-03,38.5,39.25,38.5,39.20000076293945,37.444644927978516,83444320,2891.TW,,,38.110244160565905,37.79344392466731,0.3168002358985973,0.19679716399346406,,97.50003814697266,78.8924391443459,64.70714891685326
2024-07-04,39.5,39.95000076293945,39.25,39.75,37.97001647949219,97270444,2891.TW,,,38.36251428970961,37.93837400432158,0.4241402853880274,0.24226578827237674,81.25,92.59256642869556,83.45914823912912,70.95781535761188
2024-07-05,39.95000076293945,40.20000076293945,39.70000076293945,40.04999923706055,38.2565803527832,77582903,2891.TW,,,38.62212735853283,38.09479068822817,0.5273366703046563,0.29927996467883267,82.55813644021259,94.91520382762745,87.27783343529524,76.39782138350633
2024-07-08,40.04999923706055,40.25,39.849998474121094,40.099998474121094,38.30434036254883,77668553,2891.TW,,,38.849492145546414,38.243324598294315,0.6061675472520989,0.36065748119348595,79.72971301080901,94.99994913736978,89.85187200265342,80.88250492322203
2024-07-09,40.099998474121094,40.25,39.849998474121094,39.95000076293945,38.16106033325195,51307063,2891.TW,,,39.01880116360688,38.3697450549347,0.649056108672184,0.4183372066892256,76.62340364606298,90.0000254313151,89.90125647887398,83.88875544177267
2024-07-10,40.0,40.95000076293945,39.79999923706055,40.849998474121094,39.020755767822266,74243177,2891.TW,,,39.30052382676291,38.553467530429984,0.7470562963329286,0.4840810246179662,80.64518510740233,96.87492921950121,92.22581405908306,86.66777498087613
2024-07-11,40.79999923706055,41.70000076293945,40.20000076293945,40.25,38.44762420654297,76870902,2891.TW,,,39.446597084184006,38.67913660224998,0.7674604819340232,0.5407569160811776,73.52946896326814,61.842077524702674,82.09790188095627,85.14448394756951
2024-07-12,39.900001525878906,40.75,39.849998474121094,40.20000076293945,38.399864196777344,84730499,2891.TW,38.77000007629395,,39.562505342454074,38.7917932067455,0.7707121357085711,0.5867479600066563,70.52637327424688,59.45946781891121,74.55175719360793,81.61357502958231
2024-07-15,38.54999923706055,38.70000076293945,36.79999923706055,37.650001525878906,37.650001525878906,165356219,2891.TW,38.79000015258789,,39.2682739860579,38.70721604519983,0.5610579408580705,0.5816099561769392,47.51773702026718,17.346980084172436,55.48349815712943,72.90354940543136
2024-07-16,38.099998474121094,38.099998474121094,37.099998474121094,37.349998474121094,37.349998474121094,75683314,2891.TW,38.7625,,38.973154676529155,38.60668141030511,0.3664732662240482,0.538582618186361,47.85711872331753,11.224470730381952,40.73048901488028,62.17919594191434
2024-07-17,37.5,37.599998474121094,37.0,37.0,37.0,67601500,2891.TW,38.71749992370606,,38.669592418601596,38.48766797250473,0.18192444609686476,0.46725098376846175,45.20546871448212,4.081646952213536,28.514208327324702,50.95753340371779
2024-07-18,37.04999923706055,37.25,36.599998474121094,37.0,37.0,86401729,2891.TW,38.66749992370605,,38.41273204650904,38.377470344911785,0.035261701597256945,0.38085312733422083,44.05594965235541,7.843163654179149,21.623860102942853,41.17964230345948
2024-07-19,37.0,37.0,35.75,35.95000076293945,35.95000076293945,115851958,2891.TW,38.57250003814697,,38.03385031057526,38.19765778328421,-0.16380747270894602,0.27192100732558744,35.66877309473871,3.3613569293165537,15.536359045067423,32.6318812173288
2024-07-22,36.04999923706055,36.349998474121094,35.5,35.5,35.5,69680814,2891.TW,38.435000038146974,,37.64402718587137,37.99783128081871,-0.35380409494733556,0.14677598687100285,31.249982118589514,0.0,10.357572696711616,25.207111710456406
2024-07-23,35.79999923706055,36.25,35.599998474121094,35.849998474121094,35.849998474121094,59560011,2891.TW,38.32749996185303,,37.368022768679026,37.838732554396664,-0.4707097857176379,0.023278832353274714,28.104531816361728,5.64513598471168,8.786760459378305,19.733661293430373
2024-07-26,35.25,35.70000076293945,35.099998474121094,35.599998474121094,35.599998474121094,64141895,2891.TW,38.224999809265135,,37.09601903105473,37.672900400302176,-0.5768813692474453,-0.09675320796686929,21.768661937474178,8.84955513215053,8.807692016969046,16.09167153460993
2024-07-29,36.20000076293945,36.45000076293945,35.650001525878906,36.0,36.0,47286625,2891.TW,38.13999977111816,,36.92740071858477,37.54898185213164,-0.6215811335468686,-0.20171879308286916,22.818772014535796,25.00002649093639,14.205136841624826,15.462826636948229
2024-07-30,35.900001525878906,35.900001525878906,34.849998474121094,35.29999923706055,35.29999923706055,68650525,2891.TW,38.01249980926514,,36.677031259888736,37.38239054731156,-0.705359287422823,-0.30244689195085994,20.370355544148083,13.846177321213943,14.08548366815453,15.003712314016997
2024-07-31,35.25,35.79999923706055,35.099998474121094,35.5,35.5,54629090,2891.TW,37.87749977111817,,36.495949527598164,37.24295421047366,-0.7470046828754988,-0.39135845013578774,22.69937415544217,23.636419122869317,17.269128819726127,15.758851149253374
2024-08-01,36.04999923706055,36.150001525878906,35.599998474121094,35.900001525878906,35.900001525878906,44600215,2891.TW,37.74749984741211,,36.40426521964135,37.14347623383701,-0.7392110141956607,-0.4609289629477624,17.64708522281319,43.75009934101147,26.096118993487906,19.20460709733155
2024-08-02,35.20000076293945,35.29999923706055,34.599998474121094,35.04999923706055,35.04999923706055,102461806,2891.TW,37.53999977111816,,36.19591660693661,36.98840386370542,-0.7924872567688084,-0.5272406217119716,17.088625015029407,18.750019868202294,23.64741928505937,20.685544493240823
2024-08-05,34.099998474121094,34.099998474121094,31.600000381469727,32.25,32.25,113506909,2891.TW,37.16499977111816,,35.58885251356175,36.63741098491243,-1.048558471350681,-0.6315041916397135,12.676071472705232,13.402052936195851,20.23229716877153,20.534462051751056
